2019-06-09 14:23:52.503	        76c88310	INFO 	logging	contrib/epee/src/mlog.cpp:277	New log categories: *:WARNING,net:FATAL,net.http:FATAL,net.p2p:FATAL,net.cn:FATAL,global:INFO,verify:FATAL,stacktrace:INFO,logging:INFO,msgwriter:INFO
2019-06-09 14:24:58.298	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 1000 <5acfc45acffd2b2e7345caf42fa02308c5793f15ec33946e969e829f40b03876>
2019-06-09 14:24:58.311	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 10000 <c758b7c81f928be3295d45e230646de8b852ec96a821eac3fea4daf3fcac0ca2>
2019-06-09 14:24:58.323	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 22231 <7cb10e29d67e1c069e6e11b17d30b809724255fee2f6868dc14cfc6ed44dfb25>
2019-06-09 14:24:58.335	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 29556 <53c484a8ed91e4da621bb2fa88106dbde426fe90d7ef07b9c1e5127fb6f3a7f6>
2019-06-09 14:24:58.347	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 50000 <0fe8758ab06a8b9cb35b7328fd4f757af530a5d37759f9d3e421023231f7b31c>
2019-06-09 14:24:58.366	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 80000 <a62dcd7b536f22e003ebae8726e9e7276f63d594e264b6f0cd7aab27b66e75e3>
2019-06-09 14:24:58.378	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 202612 <bbd604d2ba11ba27935e006ed39c9bfdd99b76bf4a50654bc1e1e61217962698>
2019-06-09 14:24:58.379	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 202613 <e2aa337e78df1f98f462b3b1e560c6b914dec47b610698b7b7d1e3e86b6197c2>
2019-06-09 14:24:58.379	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 202614 <c29e3dc37d8da3e72e506e31a213a58771b24450144305bcba9e70fa4d6ea6fb>
2019-06-09 14:24:58.392	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 205000 <5d3d7a26e6dc7535e34f03def711daa8c263785f73ec1fadef8a45880fde8063>
2019-06-09 14:24:58.399	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 220000 <9613f455933c00e3e33ac315cc6b455ee8aa0c567163836858c2d9caff111553>
2019-06-09 14:24:58.411	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 230300 <bae7a80c46859db355556e3a9204a337ae8f24309926a1312323fdecf1920e61>
2019-06-09 14:24:58.418	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 230700 <93e631240ceac831da1aebfc5dac8f722c430463024763ebafa888796ceaeedf>
2019-06-09 14:24:58.425	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 231350 <b5add137199b820e1ea26640e5c3e121fd85faa86a1e39cf7e6cc097bdeb1131>
2019-06-09 14:24:58.431	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 232150 <955de8e6b6508af2c24f7334f97beeea651d78e9ade3ab18fec3763be3201aa8>
2019-06-09 14:24:58.437	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 249380 <654fb0a81ce3e5caf7e3264a70f447d4bd07586c08fa50f6638cc54da0a52b2d>
2019-06-09 14:24:58.450	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 460000 <75037a7aed3e765db96c75bcf908f59d690a5f3390baebb9edeafd336a1c4831>
2019-06-09 14:24:58.450	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 500000 <2428f0dbe49796be05ed81b347f53e1f7f44aed0abf641446ec2b94cae066b02>
2019-06-09 14:24:58.450	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 600000 <f5828ebf7d7d1cb61762c4dfe3ccf4ecab2e1aad23e8113668d981713b7a54c5>
2019-06-09 14:24:58.451	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 700000 <12be9b3d210b93f574d2526abb9c1ab2a881b479131fd0d4f7dac93875f503cd>
2019-06-09 14:24:58.463	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 825000 <56503f9ad766774b575be3aff73245e9d159be88132c93d1754764f28da2ff60>
2019-06-09 14:24:58.463	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 900000 <d9958d0e7dcf91a5a7b11de225927bf7efc6eb26240315ce12372be902cc1337>
2019-06-09 14:24:58.464	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 913193 <5292d5d56f6ba4de33a58d9a34d263e2cb3c6fee0aed2286fd4ac7f36d53c85f>
2019-06-09 14:24:58.482	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 1000000 <a886ef5149902d8342475fee9bb296341b891ac67c4842f47a833f23c00ed721>
2019-06-09 14:24:58.503	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 1100000 <3fd720c5c8b3072fc1ccda922dec1ef25f9ed88a1e6ad4103d0fe00b180a5903>
2019-06-09 14:24:58.516	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 1150000 <1dd16f626d18e1e988490dfd06de5920e22629c972c58b4d8daddea0038627b2>
2019-06-09 14:24:58.535	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 1200000 <fa7d13a90850882060479d100141ff84286599ae39c3277c8ea784393f882d1f>
2019-06-09 14:24:58.548	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 1300000 <31b34272343a44a9f4ac7de7a8fcf3b7d8a3124d7d6870affd510d2f37e74cd0>
2019-06-09 14:24:58.566	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 1390000 <a8f5649dd4ded60eedab475f2bec8c934681c07e3cf640e9be0617554f13ff6c>
2019-06-09 14:24:58.587	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 1450000 <ac94e8860093bc7c83e4e91215cba1d663421ecf4067a0ae609c3a8b52bcfac2>
2019-06-09 14:24:58.607	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 1530000 <01759bce497ec38e63c78b1038892169203bb78f87e488172f6b854fcd63ba7e>
2019-06-09 14:24:58.628	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 1579000 <7d0d7a2346373afd41ed1e744a939fc5d474a7dbaa257be5c6fff4009e789241>
2019-06-09 14:24:58.641	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 1668900 <ac2dcaf3d2f58ffcf8391639f0f1ebafcb8eac43c49479c7c37f611868d07568>
2019-06-09 14:24:58.641	        76c88310	INFO 	checkpoints	src/checkpoints/checkpoints.cpp:105	CHECKPOINT PASSED FOR HEIGHT 1775600 <1c6e01c661dc22cab939e79ec6a5272190624ce8356d2f7b958e4f9a57fdb05e>
2019-06-09 14:24:58.642	        76c88310	INFO 	global	src/daemon/core.h:92	Core initialized OK
2019-06-09 14:24:58.642	        76c88310	INFO 	global	src/daemon/rpc.h:74	Starting core RPC server...
2019-06-09 14:24:58.642	        76c88310	INFO 	net.http	contrib/epee/include/net/http_server_impl_base.h:89	Run net_service loop( 2 threads)...
2019-06-09 14:24:58.642	[SRV_MAIN]	INFO 	global	src/daemon/rpc.h:79	core RPC server started ok
2019-06-09 14:24:58.683	[SRV_MAIN]	INFO 	daemon	src/daemon/daemon.cpp:186	Starting ZMQ server...
2019-06-09 14:24:58.684	[SRV_MAIN]	INFO 	daemon	src/daemon/daemon.cpp:190	ZMQ server started at 127.0.0.1:18082.
2019-06-09 14:24:58.684	[SRV_MAIN]	INFO 	global	src/daemon/p2p.h:78	Starting p2p net loop...
2019-06-09 14:24:58.684	[SRV_MAIN]	INFO 	net.p2p	src/p2p/net_node.inl:636	Run net_service loop( 10 threads)...
2019-06-09 14:24:59.685	[P2P1]	INFO 	global	src/cryptonote_core/cryptonote_core.cpp:1532	[1;33m
**********************************************************************
The daemon will start synchronizing with the network. This may take a long time to complete.

You can set the level of process detailization through "set_log <level|categories>" command,
where <level> is between 0 (no details) and 4 (very verbose), or custom category based levels (eg, *:WARNING).

Use the "help" command to see the list of available commands.
Use "help <command>" to see a command's documentation.
**********************************************************************
[0m
2019-06-09 14:24:59.786	[P2P0]	INFO 	net.p2p	src/p2p/net_node.inl:1805	[82.5.3.128:18080 c6895616-13fd-f989-716e-2634ffe6be63 OUT] NEW CONNECTION
2019-06-09 14:24:59.943	[P2P1]	INFO 	updates	src/common/updates.cpp:94	Found new version 0.14.0.2 with hash f0e3d82354a9a25776bd2081f2bb1c081a8589ffb783e765ec974d211174236a
2019-06-09 14:25:00.106	[P2P1]	INFO 	global	src/cryptonote_protocol/cryptonote_protocol_handler.inl:310	[82.5.3.128:18080 OUT] Sync data returned a new top block candidate: 1853130 -> 1853162 [Your node is 32 blocks (0 days) behind] 
SYNCHRONIZATION started
2019-06-09 14:25:00.106	[P2P1]	INFO 	net.cn	src/cryptonote_protocol/cryptonote_protocol_handler.inl:314	Remote blockchain height: 1853162, id: <b6c3102308fea953b6fdc6e894ecdaaaebc72c62d576f3f914ec8bc2de7fb4ae>
2019-06-09 14:25:00.376	[P2P3]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:1621	[82.5.3.128:18080 OUT] Received NOTIFY_RESPONSE_CHAIN_ENTRY: m_block_ids.size()=33, m_start_height=1853129, m_total_height=1853162
2019-06-09 14:25:00.415	[P2P3]	INFO 	net.cn	src/cryptonote_protocol/cryptonote_protocol_handler.inl:1526	[82.5.3.128:18080 OUT] -->>NOTIFY_REQUEST_GET_OBJECTS: blocks.size()=10, txs.size()=0requested blocks count=10 / 10 from 1853130, first hash <b6e9b784cf74271adaaa9e355439452835feeb871b9ae00cd546a752802766bc>
2019-06-09 14:25:00.474	[P2P0]	INFO 	net.p2p	src/p2p/net_node.inl:1805	[47.110.239.19:18080 1a604f7c-5490-6077-63e0-cea32d94118b OUT] NEW CONNECTION
2019-06-09 14:25:00.850	[P2P9]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:841	[82.5.3.128:18080 OUT] Received NOTIFY_RESPONSE_GET_OBJECTS (10 blocks, 0 txes)
2019-06-09 14:25:00.901	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:591	[check_and_resize_for_batch] checking DB size
2019-06-09 14:25:00.901	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:559	DB map size:     112474759168
2019-06-09 14:25:00.901	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:560	Space used:      75370708992
2019-06-09 14:25:00.901	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:561	Space remaining: 37104050176
2019-06-09 14:25:00.902	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:562	Size threshold:  770287488
2019-06-09 14:25:00.902	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:564	Percent used: 0.6701  Percent threshold: 0.9000
2019-06-09 14:25:23.084	[P2P1]	INFO 	net.cn	src/cryptonote_protocol/cryptonote_protocol_handler.inl:314	Remote blockchain height: 1853162, id: <b6c3102308fea953b6fdc6e894ecdaaaebc72c62d576f3f914ec8bc2de7fb4ae>
2019-06-09 14:25:23.115	[P2P7]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:764	[47.110.239.19:18080 OUT] Received NOTIFY_NEW_TRANSACTIONS (1 txes)
2019-06-09 14:25:23.121	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash fbfda28751e12faa038bf363220db67f3a601e4f0a44898ff78ac206fd6fd048 not found in db
2019-06-09 14:25:23.159	[P2P0]	INFO 	net.p2p	src/p2p/net_node.inl:1805	[209.97.140.186:18080 ff6cc8fc-be63-bd1f-f14f-d93f7f576d80 OUT] NEW CONNECTION
2019-06-09 14:25:23.238	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash eb5ae65d611c1142fcc0147a76bc2982c6a8bd7ca8ab66e6202ee5d37bd1d7e7 not found in db
2019-06-09 14:25:23.330	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash e9ecb8848df45d2d03b1ae8257ec06b4f608eaebed5b800dba8d80e019a08889 not found in db
2019-06-09 14:25:23.423	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash efc0d94ef37ab697c63027a41592582517a6696f978b600cead886bb9bdb65f7 not found in db
2019-06-09 14:25:23.523	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 99a0d7eea447b343822a8526d1c83250172015c2b1a59590fee719f4bb701d5b not found in db
2019-06-09 14:25:23.621	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 091366e5b3eaca3402d7c21fb037bfee263cc4bdc18ea497ba8be5f4a4ab77d1 not found in db
2019-06-09 14:25:23.720	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 8668ea060f7aa6379c630732011d5afca292a6ff03172e27d21ff23f6fb5afcf not found in db
2019-06-09 14:25:23.834	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash dfc00327fa3f6e2f045eacc6af23c72d8748ef8ce8f6af07e5467a3a9bfd6ce4 not found in db
2019-06-09 14:25:23.842	[P2P8]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:1621	[47.110.239.19:18080 OUT] Received NOTIFY_RESPONSE_CHAIN_ENTRY: m_block_ids.size()=33, m_start_height=1853129, m_total_height=1853162
2019-06-09 14:25:23.934	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash ddb83f584f431fa14628a202125e93ed992bbcd75f8c94342d56d9926908c6d0 not found in db
2019-06-09 14:25:24.027	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash f8c41bbc36e977164986c95838c739a91c29de91ad8027e44dcbc496f3d80b9c not found in db
2019-06-09 14:25:24.119	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 6f4427f9b976d825128c799fecdf7a1e1e1c94d17737bec7cd567d960d862247 not found in db
2019-06-09 14:25:26.140	[P2P9]	INFO 	blockchain	src/cryptonote_core/blockchain.cpp:3606	+++++ BLOCK SUCCESSFULLY ADDED
id:	<b6e9b784cf74271adaaa9e355439452835feeb871b9ae00cd546a752802766bc>
PoW:	<099de2241990b11fc7f487c7b44a73049916bc2297e1692db7b1b80500000000>
HEIGHT 1853130, difficulty:	35345895847
block reward: 2.700237521310(2.699579621310 + 0.000657900000), coinbase_weight: 103, cumulative weight: 22100, 1650(0/538)ms
2019-06-09 14:25:26.141	[P2P8]	INFO 	net.cn	src/cryptonote_protocol/cryptonote_protocol_handler.inl:1526	[47.110.239.19:18080 OUT] -->>NOTIFY_REQUEST_GET_OBJECTS: blocks.size()=10, txs.size()=0requested blocks count=10 / 10 from 1853140, first hash <0c3c48966dd4d6654ce233ee7757dd69e97fe459444da94c78ee841797d04d73>
2019-06-09 14:25:26.217	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 717c5a028d343fd686f349211bea8a3775fcb753d3b21fdd40eed5bc832d8cbf not found in db
2019-06-09 14:25:26.230	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 63f4178096994096b26432948e3a7f4f2815d24c6003bc76886cb44063cf3bbd not found in db
2019-06-09 14:25:26.242	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 0f09df89fa9a7a463e26406f34344552dec454cc06fabbd9fc7b35a43c2f5ae4 not found in db
2019-06-09 14:25:26.254	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash fc7d7961acaaa1a5152249df6cf1e4bd74efe2a4d3d008485ec6399815b78492 not found in db
2019-06-09 14:25:26.272	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 14e1582714d3f028674b8c38fdd1cee18ce9c9372cfbddfc22f341245303ca2d not found in db
2019-06-09 14:25:26.285	[P2P9]	INFO 	blockchain.db.lmdb	src/blockchain_db/lmdb/db_lmdb.cpp:2279	transaction with hash 5dc6e594359189c7e63416adb670eeb83fd4b0e33051fb66373279c30ec59fe0 not found in db
2019-06-09 14:25:26.342	[P2P5]	INFO 	net.cn	src/cryptonote_protocol/cryptonote_protocol_handler.inl:314	Remote blockchain height: 1853162, id: <b6c3102308fea953b6fdc6e894ecdaaaebc72c62d576f3f914ec8bc2de7fb4ae>
2019-06-09 14:25:26.434	[P2P0]	INFO 	net.p2p	src/p2p/net_node.inl:1805	[80.209.236.141:18080 47f9fe5a-2e54-b485-117b-e1db73bafd74 OUT] NEW CONNECTION
2019-06-09 14:25:26.576	[P2P8]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:1621	[209.97.140.186:18080 OUT] Received NOTIFY_RESPONSE_CHAIN_ENTRY: m_block_ids.size()=33, m_start_height=1853129, m_total_height=1853162
2019-06-09 14:25:26.577	[P2P8]	INFO 	net.cn	src/cryptonote_protocol/cryptonote_protocol_handler.inl:1526	[209.97.140.186:18080 OUT] -->>NOTIFY_REQUEST_GET_OBJECTS: blocks.size()=10, txs.size()=0requested blocks count=10 / 10 from 1853150, first hash <046d190c9fb60f14650ed315b45df8e156124f2c61405293b212e84caca02352>
2019-06-09 14:25:26.713	[P2P6]	INFO 	net.cn	src/cryptonote_protocol/cryptonote_protocol_handler.inl:314	Remote blockchain height: 1853162, id: <b6c3102308fea953b6fdc6e894ecdaaaebc72c62d576f3f914ec8bc2de7fb4ae>
2019-06-09 14:25:26.841	[P2P0]	INFO 	net.p2p	src/p2p/net_node.inl:1805	[167.88.123.137:18080 60aaccfc-f6d1-4abf-eee6-a88c580c5382 OUT] NEW CONNECTION
2019-06-09 14:25:26.978	[P2P6]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:1621	[80.209.236.141:18080 OUT] Received NOTIFY_RESPONSE_CHAIN_ENTRY: m_block_ids.size()=33, m_start_height=1853129, m_total_height=1853162
2019-06-09 14:25:26.979	[P2P6]	INFO 	net.cn	src/cryptonote_protocol/cryptonote_protocol_handler.inl:1526	[80.209.236.141:18080 OUT] -->>NOTIFY_REQUEST_GET_OBJECTS: blocks.size()=2, txs.size()=0requested blocks count=2 / 10 from 1853160, first hash <08ab06ac0e2ccb4bcabd19938d21be8f5153fe39ef7fd6e00ee3132086a98598>
2019-06-09 14:25:27.206	[P2P5]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:841	[209.97.140.186:18080 OUT] Received NOTIFY_RESPONSE_GET_OBJECTS (10 blocks, 0 txes)
2019-06-09 14:25:27.231	[P2P5]	INFO 	net.cn	src/cryptonote_protocol/cryptonote_protocol_handler.inl:986	Failed to lock m_sync_lock, going back to download
2019-06-09 14:25:27.288	[P2P4]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:1248	[167.88.123.137:18080 OUT] Received NOTIFY_REQUEST_CHAIN (31 blocks
2019-06-09 14:25:27.358	[P2P0]	INFO 	net.p2p	src/p2p/net_node.inl:946	[0.0.0.0:0 OUT] Connect failed to 185.156.123.235:18080
2019-06-09 14:25:27.484	[P2P0]	INFO 	net.p2p	src/p2p/net_node.inl:1805	[89.162.55.71:30080 3964f181-0f88-089a-7fb0-56575cad7b7f OUT] NEW CONNECTION
2019-06-09 14:25:27.539	[P2P1]	INFO 	net.p2p.msg	src/cryptonote_protocol/cryptonote_protocol_handler.inl:841	[80.209.236.141:18080 OUT] Received NOTIFY_RESPONSE_GET_OBJECTS (2 blocks, 0 txes)
2019-06-09 14:25:27.541	[P2P1]	INFO 	net.cn	src/cryptonote_protocol/cryptonote_protocol_handler.inl:986	Failed to lock m_sync_lock, going back to download
2019-06-09 14:25:27.723	[P2P9]	INFO 	bulletproofs	src/ringct/bulletproofs.cc:170	Hi/Gi cache size: 64 kB
2019-06-09 14:25:27.723	[P2P9]	INFO 	bulletproofs	src/ringct/bulletproofs.cc:171	Hi_p3/Gi_p3 cache size: 320 kB
2019-06-09 14:25:27.723	[P2P9]	INFO 	bulletproofs	src/ringct/bulletproofs.cc:172	Straus cache size: 300 kB
2019-06-09 14:25:27.723	[P2P9]	INFO 	bulletproofs	src/ringct/bulletproofs.cc:173	Pippenger cache size: 320 kB
2019-06-09 14:25:27.723	[P2P9]	INFO 	bulletproofs	src/ringct/bulletproofs.cc:175	Total cache size: 1004kB
2019-06-09 14:25:27.724	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      226        VERIFY_start
2019-06-09 14:25:27.730	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      742        VERIFY_line_61
2019-06-09 14:25:27.740	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    10086        VERIFY_line_61rl_new
2019-06-09 14:25:27.746	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     5248        VERIFY_line_62
2019-06-09 14:25:27.746	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      270        VERIFY_line_21_22
2019-06-09 14:25:27.747	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     1021          VERIFY_line_24_25_invert
2019-06-09 14:25:27.759	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    13223        VERIFY_line_24_25
2019-06-09 14:25:27.772	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    12834        VERIFY_line_26_new
2019-06-09 14:25:27.772	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      225        VERIFY_start
2019-06-09 14:25:27.779	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      679        VERIFY_line_61
2019-06-09 14:25:27.789	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    10028        VERIFY_line_61rl_new
2019-06-09 14:25:27.794	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF     5231        VERIFY_line_62
2019-06-09 14:25:27.795	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      267        VERIFY_line_21_22
2019-06-09 14:25:27.796	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      999          VERIFY_line_24_25_invert
2019-06-09 14:25:27.808	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    13143        VERIFY_line_24_25
2019-06-09 14:25:27.821	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF    13054        VERIFY_line_26_new
2019-06-09 14:25:27.821	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      228        VERIFY_start
2019-06-09 14:25:27.828	[P2P9]	INFO 	perf	src/common/perf_timer.cpp:140	PERF      733        VERIFY_line_61
